Timestamp,Region,Model,rtReserveTime or preorder-email time ,Initial Valve Estimate,Your most recent pre-order estimated time,When did you receive your ready to order email?
4/3/2022 18:42:52,US,64,1626542324,Q2,Q3,
4/3/2022 18:43:25,US,512,1626455760,December,Q2,
4/3/2022 18:59:20,US,64,1626466591,Q2,Q2,
4/3/2022 19:14:05,US,256,1626464490,Q2,Q2,
4/3/2022 19:19:12,US,256,1626457290,Q2,Q2,
4/3/2022 19:22:00,US,256,1626455618,Q2,Q2,
4/3/2022 19:23:26,US,64,1626458734,Q2,Q2,
4/3/2022 19:27:59,US,512,1626456994,Q1,Q2,
4/3/2022 19:29:08,US,512,1626456364,Q1,Q2,
4/3/2022 19:42:45,US,512,1626489591,Q2,Q3,
4/3/2022 19:52:23,US,256,1626456728,Q1,Q2,
4/3/2022 19:52:24,US,64,1626457296,Q2,Q2,
4/3/2022 20:10:15,US,512,1626459107,Q2,Q2,
4/3/2022 20:11:00,US,512,1626457664,Q1,Q2,
4/3/2022 20:22:36,US,512,1649035308,,After Q3,
4/3/2022 20:28:47,US,256,1626461634,Q1,Q2,
4/3/2022 20:31:48,US,512,1626459106,Q2,Q2,
4/3/2022 20:37:28,US,256,1626457284,Q1,Q2,
4/3/2022 20:37:43,US,256,1626458399,,Q2,
4/3/2022 20:46:25,US,512,1626455767,Q2,Q2,
4/3/2022 20:50:07,US,64,1626468014,Q2,Q2,
4/3/2022 20:50:29,US,64,1628615079,,After Q3,
4/3/2022 20:52:35,EU,64,1627066756,Q2,Q2,
4/3/2022 20:56:03,US,512,1626455557,Q1,Q2,
4/3/2022 21:14:46,US,256,1626457260,Q1,Q2,
4/3/2022 21:16:51,US,512,1626455579,Q2,Q2,
4/3/2022 21:18:03,US,512,1626456330,Q1,Q2,
4/3/2022 21:21:04,US,512,1626456598,Q2,Q2,
4/3/2022 21:22:05,US,256,1626477011,Q2,Q2,
4/3/2022 21:29:51,US,512,1626455502,,Q2,
4/3/2022 21:49:51,US,256,1626476839,Q1,Q2,
4/3/2022 21:50:53,US,256,1626475620,Q1,Q2,
4/3/2022 21:54:40,US,256,1626537227,Q2,Q3,
4/3/2022 21:54:44,US,512,1626457283,Q1,Q2,
4/3/2022 21:56:05,US,512,1626455864,Q1,Q2,
4/3/2022 22:09:11,US,256,1626469170,Q2,Q2,
4/3/2022 22:11:12,US,256,1626456160,Q2,Q2,
4/3/2022 22:20:59,US,512,1626494011,Q2,Q3,
4/3/2022 22:23:10,US,512,1626455752,December,Q2,
4/3/2022 22:25:41,US,256,1626457291,Q1,Q2,
4/3/2022 22:32:11,US,64,1626638566,Q2,Q3,
4/3/2022 22:34:22,US,512,1626455983,December,Q2,
4/3/2022 22:41:10,US,512,1626459106,Q1,Q2,
4/3/2022 23:08:57,US,512,1626705051,After Q2,Q3,
4/3/2022 23:09:58,US,64,1626474172,December,Q2,
4/3/2022 23:32:11,US,512,1626455761,Q1,Q2,
4/3/2022 23:37:49,US,64,1646360940,Q2,After Q3,
4/4/2022 0:02:09,US,64,1649046394,After Q2,After Q3,
4/4/2022 0:06:53,US,256,1626456190,Q2,Q2,
4/4/2022 0:27:46,US,512,1626455520,Q1,Q2,
4/4/2022 0:30:48,EU,512,1626463295,December,Q2,
4/4/2022 0:35:40,US,512,1628896967,After Q2,After Q3,
4/4/2022 0:56:10,US,256,1626465611,Q1,Q2,
4/4/2022 0:57:54,EU,256,1626454969,December,Q2,
4/4/2022 0:59:13,US,64,1657962540,Q1,Q2,
4/4/2022 1:00:26,US,256,1626455723,December,Q2,
4/4/2022 1:02:02,US,64,1626471922,Q1,Q2,
4/4/2022 1:05:45,US,256,1626458098,December,Q2,
4/4/2022 1:06:27,US,256,1626455948,Q1,Q2,
4/4/2022 1:13:32,EU,256,1626460586,Q2,Q2,
4/4/2022 1:14:18,EU,256,1626545520,Q1,Q2,
4/4/2022 1:18:31,UK,512,1626455652,December,Q2,
4/4/2022 1:24:20,EU,256,1657952220,Q2,Q2,
4/4/2022 1:28:26,US,512,1626457277,Q1,Q2,
4/4/2022 1:32:48,US,512,1626541869,Q2,Q2,
4/4/2022 1:36:18,US,512,1626458400,Q2,Q2,
4/4/2022 1:50:32,US,256,1632238690,After Q2,After Q3,
4/4/2022 2:13:09,UK,64,1626517290,Q1,Q2,
4/4/2022 2:13:19,EU,512,1626465356,Q2,Q2,
4/4/2022 2:15:00,US,64,1626461446,Q2,Q2,
4/4/2022 2:23:47,US,512,1626740149,Q2,Q3,
4/4/2022 2:28:25,EU,256,1644505455,After Q2,After Q3,
4/4/2022 2:34:15,UK,256,1626456327,Q1,Q2,
4/4/2022 2:48:14,US,512,1626457879,Q1,Q2,
4/4/2022 2:55:41,UK,256,1626462586,Q1,Q2,
4/4/2022 3:16:42,US,256,1626464816,Q2,Q2,
4/4/2022 3:25:24,EU,512,1626534331,Q1,Q2,
4/4/2022 3:39:45,EU,256,1626769256,Q1,Q2,
4/4/2022 3:50:21,EU,512,1626455977,Q2,Q2,
4/4/2022 4:19:11,EU,256,1626547489,Q1,Q2,
4/4/2022 4:29:06,EU,512,1627027845,Q2,Q2,
4/4/2022 4:29:25,EU,256,1626461124,Q1,Q2,
4/4/2022 4:41:50,EU,512,1626645720,Q1,Q2,
4/4/2022 4:49:23,EU,256,1626458698,Q2,Q2,
4/4/2022 4:50:31,US,512,1626455337,Q1,Q2,
4/4/2022 4:58:15,US,512,1626455491,Q2,Q2,
4/4/2022 4:58:37,UK,256,1626456508,Q1,Q2,
4/4/2022 4:59:26,EU,256,1629989763,Q2,After Q3,
4/4/2022 5:03:19,UK,256,1626463146,Q2,Q2,
4/4/2022 5:03:36,UK,256,1626457301,Q1,Q2,
4/4/2022 5:20:24,US,512,1626459379,Q2,Q2,
4/4/2022 5:20:51,EU,256,1626455879,Q1,Q2,
4/4/2022 5:24:31,UK,512,1626455618,Q1,Q2,
4/4/2022 5:29:15,EU,512,1626513871,After Q2,Q2,
4/4/2022 5:36:15,EU,512,1626592800,Q1,Q2,
4/4/2022 5:39:25,EU,512,1636148269,After Q2,After Q3,
4/4/2022 5:40:25,EU,256,1626466252,Q2,Q2,
4/4/2022 5:45:38,EU,512,1626753046,Q2,Q2,
4/4/2022 5:47:09,EU,512,1648683923,,After Q3,
4/4/2022 5:48:02,US,512,1626455751,Q2,Q2,
4/4/2022 5:48:40,EU,256,1626470726,Q1,Q2,
4/4/2022 5:50:45,US,256,1626532264,After Q2,Q3,
4/4/2022 5:57:44,UK,512,1626457845,Q2,Q3,
4/4/2022 6:03:09,UK,512,1626657694,Q2,Q3,
4/4/2022 6:03:58,US,64,1626481408,Q1,Q2,
4/4/2022 6:17:23,EU,512,1626668892,Q1,Q2,
4/4/2022 6:29:51,EU,512,1626708277,Q2,Q2,
4/4/2022 6:31:48,EU,512,1626464100,Q1,Q2,
4/4/2022 6:35:12,US,256,1626456154,Q1,Q2,
4/4/2022 6:35:28,UK,256,1626455640,Q2,Q2,
4/4/2022 6:37:30,UK,512,1626455548,Q1,Q2,
4/4/2022 6:40:05,US,256,1626461966,Q1,Q2,
4/4/2022 6:46:36,US,256,1626456340,Q1,Q2,
4/4/2022 6:52:05,UK,512,1626456701,Q1,Q2,
4/4/2022 6:53:07,UK,512,1626456338,Q1,Q2,
4/4/2022 6:54:49,US,256,1626455643,Q1,Q2,
4/4/2022 6:55:10,US,512,1626455880,Q2,Q2,
4/4/2022 6:55:23,EU,512,1630243391,Q2,After Q3,
4/4/2022 6:58:11,US,64,1626458126,Q2,Q2,
4/4/2022 6:59:09,UK,512,1626456526,Q1,Q2,
4/4/2022 7:00:17,UK,512,1626455649,Q1,Q2,
4/4/2022 7:00:29,US,512,1626458580,Q1,Q2,
4/4/2022 7:11:11,EU,256,1626462319,Q1,Q2,
4/4/2022 7:12:36,UK,256,1626455877,Q2,Q2,
4/4/2022 7:14:27,US,512,1626498720,Q1,Q2,
4/4/2022 7:15:12,UK,256,1626459416,Q2,Q2,
4/4/2022 7:15:56,US,512,1626456188,Q2,Q2,
4/4/2022 7:18:47,EU,256,1626857520,Q2,Q2,
4/4/2022 7:20:09,US,512,1626456953,Q2,Q2,
4/4/2022 7:22:30,US,512,1626455512,After Q2,Q2,
4/4/2022 7:27:26,US,512,1626456329,December,Q2,
4/4/2022 7:28:37,US,256,1626457296,Q1,Q2,
4/4/2022 7:39:06,US,256,1626470745,Q2,Q2,
4/4/2022 7:43:50,US,512,1626459408,Q2,Q3,
4/4/2022 7:46:51,US,256,1626467020,Q2,Q2,
4/4/2022 7:47:16,EU,256,1626623039,Q1,Q2,
4/4/2022 7:49:53,EU,512,1626630098,Q1,Q2,
4/4/2022 7:52:54,UK,512,1626455381,Q1,Q2,
4/4/2022 7:58:05,EU,512,1626587384,Q1,Q2,
4/4/2022 8:01:16,EU,512,1626464580,Q2,Q2,
4/4/2022 8:06:28,US,256,1626455698,Q1,Q2,
4/4/2022 8:06:45,EU,256,1626514831,Q1,Q2,
4/4/2022 8:12:50,UK,256,1626456317,Q2,Q2,
4/4/2022 8:13:02,UK,256,1626527069,After Q2,Q3,
4/4/2022 8:13:58,US,64,1648610929,After Q2,After Q3,
4/4/2022 8:21:12,US,512,1626455233,Q1,Q2,
4/4/2022 8:23:37,UK,512,1626536531,Q2,Q3,
4/4/2022 8:23:54,US,64,1626533238,After Q2,Q3,
4/4/2022 8:24:55,EU,512,1646422076,After Q2,After Q3,
4/4/2022 8:32:14,US,64,1626471183,Q1,Q2,
4/4/2022 8:32:31,US,256,1626468708,Q1,Q2,
4/4/2022 8:32:55,US,256,1626459134,Q2,Q2,
4/4/2022 8:37:19,US,512,1626455292,December,Q2,
4/4/2022 8:41:55,US,256,1626461102,,Q2,
4/4/2022 8:42:55,EU,256,1626595524,After Q2,Q2,
4/4/2022 8:42:56,EU,512,1626528000,Q1,Q2,
4/4/2022 8:43:25,US,512,1626455262,Q2,Q2,
4/4/2022 8:43:51,US,512,1626457296,Q2,Q2,
4/4/2022 8:47:56,US,256,1626458591,Q2,Q2,
4/4/2022 8:49:31,US,512,1626455661,Q2,Q2,
4/4/2022 8:55:27,US,256,1626456175,December,Q2,
4/4/2022 8:55:38,EU,512,1626459429,Q1,Q2,
4/4/2022 8:55:48,US,512,1626457659,Q2,Q2,
4/4/2022 9:01:50,UK,256,1628381392,After Q2,After Q3,
4/4/2022 9:02:26,EU,64,1626473559,Q1,Q1,1647279039
4/4/2022 9:03:37,US,256,1626459896,Q1,Q2,
4/4/2022 9:05:34,UK,64,1626464820,Q2,Q2,
4/4/2022 9:08:51,US,256,1626462815,Q2,Q2,
4/4/2022 9:10:07,UK,256,1626462023,Q2,Q2,
4/4/2022 9:11:01,EU,512,1626620336,Q1,Q2,
4/4/2022 9:12:29,US,256,1626455616,Q2,Q2,
4/4/2022 9:17:04,UK,512,1626455617,Q2,Q2,
4/4/2022 9:21:14,US,512,1626455266,Q1,Q2,
4/4/2022 9:21:15,EU,512,1658135700,Q1,Q2,
4/4/2022 9:24:09,UK,64,1626466800,Q2,Q2,
4/4/2022 9:24:14,US,256,1626455580,Q2,Q2,
4/4/2022 9:25:23,EU,64,1626509820,Q1,Q2,
4/4/2022 9:26:58,US,256,1626459139,Q2,Q2,
4/4/2022 9:27:05,EU,256,1648054270,,After Q3,
4/4/2022 9:29:05,US,256,1626479881,,Q2,
4/4/2022 9:31:18,US,512,1626459360,Q2,Q2,
4/4/2022 9:31:49,US,512,1626462000,Q2,Q2,
4/4/2022 9:34:58,EU,64,1638024698,After Q2,After Q3,
4/4/2022 9:36:26,US,256,1626465079,Q1,Q2,
4/4/2022 9:38:30,US,512,1626457824,Q2,Q2,
4/4/2022 9:39:28,US,64,1626463902,Q2,Q2,
4/4/2022 9:39:56,EU,512,1626462069,Q1,Q2,
4/4/2022 9:40:23,US,64,1626456540,Q1,Q2,
4/4/2022 9:44:40,US,512,1633182929,Q2,After Q3,
4/4/2022 9:46:55,US,256,1626465819,Q2,Q2,
4/4/2022 9:47:42,US,256,1626459371,Q2,Q2,
4/4/2022 9:48:43,US,512,1626456516,Q2,Q2,
4/4/2022 9:52:18,US,256,1626458575,Q1,Q2,
4/4/2022 9:53:50,US,64,1626457046,Q1,Q2,
4/4/2022 9:53:58,EU,64,1626523097,Q1,Q2,
4/4/2022 9:54:14,EU,512,1626640407,Q1,Q2,
4/4/2022 9:59:19,EU,512,1626464949,Q2,Q2,
4/4/2022 9:59:51,EU,512,1626466538,Q1,Q2,
4/4/2022 10:02:21,US,512,1626455652,Q2,Q2,
4/4/2022 10:03:29,US,256,1626465058,Q1,Q2,
4/4/2022 10:05:35,EU,256,1626468436,Q2,Q2,
4/4/2022 10:06:22,UK,64,1626550422,,Q2,
4/4/2022 10:07:14,US,512,1626490504,Q2,Q3,
4/4/2022 10:09:29,US,512,1626455240,Q1,Q2,
4/4/2022 10:09:58,EU,512,1626904354,Q1,Q2,
4/4/2022 10:10:03,US,512,1626457631,Q2,Q1,
4/4/2022 10:11:00,EU,512,1626877613,Q2,Q2,
4/4/2022 10:12:46,US,256,1657991460,Q1,Q2,
4/4/2022 10:16:22,UK,512,1626600484,Q2,Q3,
4/4/2022 10:16:54,US,512,1644462038,After Q2,After Q3,
4/4/2022 10:18:01,US,256,1656947636,Q1,Q2,
4/4/2022 10:20:31,UK,256,1626459446,Q2,Q2,
4/4/2022 10:23:31,EU,256,1626460568,Q1,Q2,
4/4/2022 10:24:19,EU,512,1626466809,Q2,Q2,
4/4/2022 10:25:38,US,512,1657950060,Q1,Q2,
4/4/2022 10:26:59,EU,256,1626527210,Q2,Q2,
4/4/2022 10:31:21,US,512,1626455242,Q2,Q2,
4/4/2022 10:31:24,EU,64,1626690251,Q2,Q2,
4/4/2022 10:31:39,US,256,1626467663,Q2,Q2,
4/4/2022 10:33:10,US,512,1626459374,Q2,Q2,
4/4/2022 10:34:47,US,256,1626457057,Q1,Q2,
4/4/2022 10:37:44,US,256,1626464107,Q1,Q2,
4/4/2022 10:38:43,EU,64,1626516864,Q1,Q2,
4/4/2022 10:46:05,US,256,1626465099,Q1,Q2,
4/4/2022 10:48:15,EU,256,1626606000,Q1,Q2,
4/4/2022 10:51:39,US,64,1626463980,Q2,Q2,
4/4/2022 10:51:51,US,64,1626457728,Q2,Q2,
4/4/2022 10:53:04,EU,256,1626479084,Q1,Q2,
4/4/2022 10:53:22,US,512,1649087347,Q1,Q2,
4/4/2022 10:55:34,EU,256,1646696405,,After Q3,
4/4/2022 10:56:51,US,256,1626467284,Q2,Q2,
4/4/2022 10:58:08,US,512,1626459371,Q1,Q2,
4/4/2022 11:01:52,UK,64,1626459139,Q1,Q2,
4/4/2022 11:04:35,UK,512,1626455982,Q1,Q2,
4/4/2022 11:05:24,US,512,1626456197,Q1,Q2,
4/4/2022 11:05:57,UK,512,1626537501,Q2,Q3,
4/4/2022 11:09:59,EU,256,1626459406,Q1,Q2,
4/4/2022 11:10:38,US,512,1626455591,Q1,Q2,
4/4/2022 11:11:19,US,512,1657994746,Q2,Q2,
4/4/2022 11:11:50,US,512,1626463737,After Q2,Q3,
4/4/2022 11:14:16,US,512,1626456180,Q1,Q2,
4/4/2022 11:15:08,US,512,1626455480,Q2,Q2,
4/4/2022 11:18:03,US,512,1626469187,After Q2,Q3,
4/4/2022 11:19:07,US,512,1626751985,After Q2,Q3,
4/4/2022 11:19:24,EU,64,1626724851,Q2,Q2,
4/4/2022 11:22:30,US,512,1626455922,Q2,Q2,
4/4/2022 11:23:12,US,512,1626455966,Q1,Q2,
4/4/2022 11:25:48,UK,256,1626458340,Q2,Q2,
4/4/2022 11:28:22,EU,512,1626622245,Q1,Q2,
4/4/2022 11:28:23,US,256,1626457659,Q2,Q2,
4/4/2022 11:32:30,US,512,1626459104,Q2,Q2,
4/4/2022 11:34:46,US,512,1626457293,Q1,Q2,
4/4/2022 11:36:41,EU,512,1626464024,Q2,Q2,
4/4/2022 11:39:58,US,256,1626459900,Q2,Q2,
4/4/2022 11:43:21,EU,256,1626459138,Q1,Q2,1649090231
4/4/2022 11:43:44,US,512,1626468074,After Q2,Q3,
4/4/2022 11:46:42,UK,256,1626456338,Q1,Q2,
4/4/2022 11:48:38,EU,256,1626458423,Q1,Q2,1649090354
4/4/2022 11:50:19,EU,256,1644396564,After Q2,After Q3,
4/4/2022 11:53:01,EU,256,1626458080,Q2,Q2,
4/4/2022 11:53:25,US,256,1626471850,Q2,Q2,
4/4/2022 11:53:43,EU,512,1626456788,Q2,Q2,1649090760
4/4/2022 11:54:35,US,512,1626456336,Q1,Q2,
4/4/2022 11:56:22,EU,512,1626463946,Q1,Q2,
4/4/2022 11:56:58,US,256,1626471782,After Q2,Q2,
4/4/2022 11:57:58,US,256,1626459127,Q1,Q2,
4/4/2022 11:58:07,US,256,1626464088,Q2,Q2,
4/4/2022 11:58:17,US,256,1626455896,Q1,Q2,
4/4/2022 11:58:46,US,256,1626455968,Q1,Q2,
4/4/2022 11:59:34,EU,256,1626464171,Q1,Q2,
4/4/2022 12:00:00,US,512,1626457260,Q1,Q2,
4/4/2022 12:00:16,US,256,1626457847,Q1,Q2,
4/4/2022 12:00:56,EU,512,1626463753,Q1,Q2,
4/4/2022 12:00:59,US,256,1626456725,Q2,Q2,
4/4/2022 12:02:33,US,512,1626455248,Q1,Q2,1649091000
4/4/2022 12:03:04,UK,64,1626459432,Q1,Q2,
4/4/2022 12:03:39,US,256,1626459401,Q1,Q2,
4/4/2022 12:04:13,EU,512,1626512469,Q2,Q2,
4/4/2022 12:05:03,US,256,1626468665,Q2,Q2,
4/4/2022 12:05:07,US,512,1626455238,Q1,Q2,1649091000
4/4/2022 12:05:14,US,512,1626455651,Q1,Q2,
4/4/2022 12:05:19,US,512,1626455246,Q1,Q2,1649091120
4/4/2022 12:05:57,EU,512,1626489088,Q1,Q2,
4/4/2022 12:06:28,US,256,1626455664,Q1,Q2,1649090400
4/4/2022 12:06:41,US,512,1626455732,December,Q2,
4/4/2022 12:08:37,US,256,1626454969,December,Q2,
4/4/2022 12:08:49,US,512,1626676332,Q2,Q2,
4/4/2022 12:09:05,US,256,1626465950,Q2,Q2,
4/4/2022 12:10:22,EU,256,1626559471,Q1,Q2,
4/4/2022 12:10:42,EU,512,1626456990,Q1,Q2,1649090906
4/4/2022 12:10:53,US,64,1626475944,Q2,Q2,
4/4/2022 12:11:13,US,256,1626465756,Q2,Q2,
4/4/2022 12:11:25,US,256,1626741797,After Q2,Q3,
4/4/2022 12:12:15,US,256,1626455705,Q1,Q2,1649090416
4/4/2022 12:13:46,US,256,1626472859,December,Q2,
4/4/2022 12:14:40,US,512,1626455247,Q1,Q2,1649091000
4/4/2022 12:15:13,US,512,1626458727,Q1,Q2,
4/4/2022 12:15:56,US,256,1626582481,After Q2,Q3,
4/4/2022 12:16:16,US,64,1626468762,Q2,Q2,
4/4/2022 12:16:25,US,256,1626455920,Q1,Q2,
4/4/2022 12:16:45,EU,512,1626508268,Q1,Q2,
4/4/2022 12:17:18,UK,256,1626456685,Q2,Q2,
4/4/2022 12:17:59,US,512,1626505679,After Q2,Q3,
4/4/2022 12:18:04,UK,512,1626455226,,Q2,1649091240
4/4/2022 12:18:39,EU,256,1626903319,Q1,Q2,
4/4/2022 12:19:29,US,512,1626455775,Q2,Q2,
4/4/2022 12:19:53,EU,256,1626464898,Q1,Q2,
4/4/2022 12:20:04,US,512,1626640944,Q2,Q3,
4/4/2022 12:20:06,EU,512,1626457569,Q2,Q2,1649091077
4/4/2022 12:20:12,US,512,1626456156,Q1,Q2,
4/4/2022 12:20:38,UK,256,1626456351,Q2,Q2,
4/4/2022 12:20:58,US,512,1626455340,Q2,Q2,
4/4/2022 12:22:13,US,512,1626455870,Q2,Q2,
4/4/2022 12:22:51,US,256,1626465992,Q1,Q2,
4/4/2022 12:23:04,EU,256,1626460561,Q2,Q2,
4/4/2022 12:23:05,EU,512,1626462960,After Q2,Q3,
4/4/2022 12:23:14,US,256,1626459137,Q2,Q2,
4/4/2022 12:23:47,US,64,1626465614,Q2,Q2,
4/4/2022 12:24:05,EU,512,1626457054,Q1,Q2,1649091150
4/4/2022 12:24:38,US,256,1626461745,Q2,Q2,
4/4/2022 12:25:02,EU,512,1626456975,Q1,Q2,1649091420
4/4/2022 12:25:17,US,512,1626455498,Q1,Q2,
4/4/2022 12:25:55,EU,256,1626680906,Q2,Q2,
4/4/2022 12:25:56,US,256,1626456807,Q1,Q2,
4/4/2022 12:27:04,EU,512,1626459419,Q2,Q2,
4/4/2022 12:29:41,EU,512,1626456702,Q1,Q2,1649090820
4/4/2022 12:29:59,US,512,1626455615,After Q2,Q2,
4/4/2022 12:30:15,US,256,1626457428,Q1,Q2,
4/4/2022 12:30:57,US,512,1645936447,After Q2,After Q3,
4/4/2022 12:31:01,EU,512,1626457293,Q1,Q2,1649091571
4/4/2022 12:32:09,US,512,1626455268,Q1,Q2,
4/4/2022 12:32:30,US,256,1626471655,Q2,Q2,
4/4/2022 12:32:55,EU,512,1626456726,Q1,Q2,
4/4/2022 12:33:42,US,512,1626455513,Q2,Q2,
4/4/2022 12:34:29,US,512,1626455772,Q1,Q2,
4/4/2022 12:35:02,US,512,1626458580,Q2,Q2,
4/4/2022 12:35:23,UK,512,1626456987,Q2,Q2,
4/4/2022 12:38:43,US,512,1626461439,Q2,Q3,
4/4/2022 12:39:22,US,256,1626466195,Q1,Q2,
4/4/2022 12:39:52,UK,256,1626460460,Q2,Q2,
4/4/2022 12:41:39,US,64,1626459112,Q1,Q2,
4/4/2022 12:42:30,US,256,1626464047,Q1,Q2,
4/4/2022 12:43:01,US,512,1626456332,Q2,Q2,
4/4/2022 12:43:04,US,512,1626459122,Q1,Q2,
4/4/2022 12:43:10,UK,256,1626455544,Q2,Q2,1649090260
4/4/2022 12:43:31,EU,256,1626884580,Q1,Q2,
4/4/2022 12:43:36,US,512,1626455519,Q2,Q2,
4/4/2022 12:44:45,US,256,1626468819,Q1,Q2,
4/4/2022 12:45:23,US,256,1626464709,Q2,Q2,
4/4/2022 12:46:04,US,512,1626486209,Q2,Q2,
4/4/2022 12:47:42,US,512,1649094230,Q1,Q2,
4/4/2022 12:47:46,US,512,1626455762,Q2,Q2,
4/4/2022 12:48:55,UK,256,1626459284,Q2,Q2,
4/4/2022 12:49:10,UK,512,1657999944,After Q2,Q3,
4/4/2022 12:51:59,US,512,1626473056,Q1,Q3,
4/4/2022 12:52:14,EU,512,1626514562,Q1,Q2,
4/4/2022 12:53:00,US,256,1626477724,Q2,Q2,
4/4/2022 12:53:18,US,512,1626455294,Q2,Q2,
4/4/2022 12:54:50,US,512,1628542497,After Q2,After Q3,
4/4/2022 12:55:10,US,512,1626456310,Q1,Q2,
4/4/2022 12:55:14,US,512,1626460523,After Q2,Q3,
4/4/2022 12:56:49,US,64,1626484662,After Q2,Q3,
4/4/2022 12:57:32,US,256,1626455792,Q1,Q2,
4/4/2022 12:59:52,US,512,1626455997,Q2,Q2,
4/4/2022 13:00:40,UK,256,1626463120,Q1,Q2,
4/4/2022 13:02:10,US,512,1626458153,Q2,Q2,
4/4/2022 13:02:18,US,256,1626478753,Q1,Q2,
4/4/2022 13:04:38,US,512,1657991260,Q2,Q2,1649091180
4/4/2022 13:04:39,US,256,1626460062,Q2,Q2,
4/4/2022 13:05:27,US,256,1626458376,Q2,Q2,
4/4/2022 13:05:36,EU,64,1626508164,Q2,Q2,1649099096
4/4/2022 13:07:52,US,512,1626458985,Q1,Q2,
4/4/2022 13:09:06,US,64,1626471234,Q1,Q2,
4/4/2022 13:09:19,US,256,1626457276,Q2,Q2,
4/4/2022 13:10:12,US,256,1626455653,Q1,Q2,1649090160
4/4/2022 13:10:32,US,512,1626455249,Q2,Q2,1649091088
4/4/2022 13:11:44,US,512,1649095742,After Q2,After Q3,1649095742
4/4/2022 13:12:32,US,512,1626455887,Q1,Q2,
4/4/2022 13:13:04,UK,512,1626455901,December,Q2,
4/4/2022 13:14:48,US,256,1626455629,Q1,Q2,1649090640
4/4/2022 13:15:11,US,256,1626463759,Q1,Q2,
4/4/2022 13:17:03,US,256,1626456337,Q1,Q2,
4/4/2022 13:17:51,US,256,1626472776,Q1,Q2,
4/4/2022 13:18:05,US,512,1626503742,Q2,Q3,
4/4/2022 13:18:11,US,512,1647922992,Q2,Q2,
4/4/2022 13:18:33,US,512,1626458721,Q2,Q2,
4/4/2022 13:22:18,US,512,1626468917,After Q2,Q3,
4/4/2022 13:26:08,US,512,1626469641,Q1,Q3,
4/4/2022 13:27:53,US,256,1626455913,After Q2,Q2,
4/4/2022 13:28:27,US,64,1626466952,Q1,Q2,
4/4/2022 13:29:45,US,512,1626455649,Q1,Q2,
4/4/2022 13:30:32,US,256,1626457671,Q1,Q2,
4/4/2022 13:31:18,US,512,1626457526,Q1,Q2,
4/4/2022 13:31:49,US,512,1626455274,Q2,Q2,
4/4/2022 13:33:41,UK,64,1626456702,Q1,Q2,
4/4/2022 13:34:28,EU,512,1626464152,Q1,Q2,
4/4/2022 13:35:00,US,512,1626459108,Q1,Q2,
4/4/2022 13:35:22,US,512,1626456118,December,Q2,
4/4/2022 13:35:36,US,512,1626458692,Q2,Q2,
4/4/2022 13:39:09,US,512,1626459375,Q2,Q2,
4/4/2022 13:40:51,US,512,1626457281,Q1,Q2,
4/4/2022 13:43:55,US,512,1626456892,Q2,Q2,
4/4/2022 13:47:15,US,64,1626460560,Q1,Q2,
4/4/2022 13:49:16,US,512,1626456459,Q1,Q2,
4/4/2022 13:49:26,EU,512,1626456715,Q1,Q2,1649090924
4/4/2022 13:49:46,US,64,1626467099,Q1,Q2,
4/4/2022 13:50:38,US,256,1626456724,Q1,Q2,
4/4/2022 13:50:52,US,512,1644901096,Q2,After Q3,
4/4/2022 13:55:47,UK,512,1626455563,December,Q2,
4/4/2022 13:55:54,US,512,1626455770,Q2,Q2,
4/4/2022 13:58:22,US,512,1626455502,Q2,Q2,
4/4/2022 13:59:06,US,256,1626456123,Q2,Q2,
4/4/2022 13:59:22,US,64,1626466165,,Q2,
4/4/2022 13:59:36,US,512,1626456120,Q2,Q2,
4/4/2022 14:00:25,EU,256,1626459874,Q1,Q2,
4/4/2022 14:00:46,US,512,1626457456,Q2,Q2,
4/4/2022 14:03:46,US,256,1626455658,Q1,Q2,1649090640
4/4/2022 14:05:41,US,512,1626459367,Q2,Q2,
4/4/2022 14:06:52,EU,512,1626898440,Q2,Q2,
4/4/2022 14:09:01,US,512,1626459110,Q1,Q2,
4/4/2022 14:09:38,US,256,1626466295,Q1,Q2,
4/4/2022 14:13:49,US,64,1626457291,Q1,Q2,
4/4/2022 14:13:58,US,256,1626456587,Q2,Q2,
4/4/2022 14:15:01,US,512,1626459124,Q1,Q2,
4/4/2022 14:19:07,EU,512,1626459411,Q2,Q2,
4/4/2022 14:24:22,US,256,1626754127,After Q2,Q3,
4/4/2022 14:26:22,US,512,1626456328,Q1,Q2,
4/4/2022 14:28:23,EU,512,1626771260,Q1,Q2,
4/4/2022 14:29:51,US,256,1626460320,Q2,Q2,
4/4/2022 14:30:25,US,512,1626459360,Q1,Q2,
4/4/2022 14:33:36,US,256,1626469222,Q2,Q2,
4/4/2022 14:34:57,EU,512,1626464820,Q1,Q2,
4/4/2022 14:35:55,US,256,1626460504,Q2,Q2,
4/4/2022 14:36:37,US,512,1626455511,December,Q2,
4/4/2022 14:37:01,US,512,1626537419,After Q2,Q3,
4/4/2022 14:39:52,US,512,1627056620,Q2,Q3,
4/4/2022 14:42:32,US,256,1626523260,Q2,Q3,
4/4/2022 14:45:06,US,512,1626455610,Q1,Q2,
4/4/2022 14:51:43,US,256,1626457252,Q1,Q2,
4/4/2022 14:52:31,EU,256,1626473390,Q2,Q2,
4/4/2022 14:53:26,EU,256,1626471732,Q1,Q2,
